placeId,name,address,lat,lng,types,category,businessStatus,rating,userRatingsTotal
ChIJ8bKjaSn5NIgRlYGdt6JGVZ8,Royal Ink Lounge,"1205 East Carson Street #1, Pittsburgh",40.4288348,-79.9860978,"convenience_store,night_club,bar,store,food,point_of_interest,establishment",convenience,OPERATIONAL,,
ChIJbYUqHRLxNIgRuUxKMWVkyxY,Arlington Mart,"2208 Arlington Avenue, Pittsburgh",40.4169806,-79.9755097,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,3.8,36.0
ChIJif5dGgDxNIgRGeHISaENNjg,Quick stop convenience store vape shop,"1506 East Carson Street, Pittsburgh",40.4286768,-79.9830941,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,5.0,2.0
ChIJO-B4-LXxNIgRRQb8lHes_30,Bunny’s all in one convenience store,"1728 East Carson Street, Pittsburgh",40.4285784,-79.9810547,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,5.0,4.0
ChIJuTAU9L7xNIgRXZZFGkTvvD0,grand mart,"2401 Arlington Avenue, Pittsburgh",40.4175896,-79.9728167,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,3.3,7.0
ChIJgShrzD7xNIgRS__rrT3vz5w,VIRAL,"1903 East Carson Street, Pittsburgh",40.42885,-79.978859,"clothing_store,convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.1,22.0
ChIJufCTCULxNIgRf0ML_NvB4Kg,Club Cafe,"56 South 12th Street, Pittsburgh",40.4289403,-79.9866582,"cafe,bar,restaurant,food,store,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,261.0
ChIJdZjQx27xNIgROx5Oy5ORrK0,Fat Head's Saloon,"1805 East Carson Street, Pittsburgh",40.42896669999999,-79.9801756,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,3137.0
ChIJA8Cr32vxNIgRTtKdJVxfpH8,Dish Osteria Bar,"128 South 17th Street, Pittsburgh",40.4275025,-79.98230699999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.9,639.0
ChIJSeDjv27xNIgR1sjjqaBqtFQ,Piper's Pub,"1828 East Carson Street, Pittsburgh",40.4284687,-79.9794312,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,1729.0
ChIJv--DbWnxNIgRR7NSNMmRJOA,Mario's South Side Saloon,"1514 East Carson Street, Pittsburgh",40.4286863,-79.98289869999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,954.0
ChIJzcfPD0LxNIgRtxMnMJi_aes,Cafe Du Jour,"1107 East Carson Street, Pittsburgh",40.4288953,-79.98714489999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,257.0
ChIJizwqlW7xNIgRYil6lwmWaow,Primanti Bros. Restaurant and Bar,"1832 East Carson Street, Pittsburgh",40.4284213,-79.97930869999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,1382.0
ChIJ0_8rgEbxNIgRJcipFcef-zE,Domino's Pizza,"1001 East Carson Street, Pittsburgh",40.4288781,-79.9883893,"meal_takeaway,meal_delivery,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.4,871.0
ChIJPbrJmGnxNIgRrKisk-sNAaE,Capo's,"1401 East Carson Street, Pittsburgh",40.4289739,-79.98400629999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,500.0
ChIJkzGx7mnxNIgRrlpDs9Ha1Fk,Dairy Queen Grill & Chill,"1223 East Carson Street, Pittsburgh",40.42889899999999,-79.9854865,"restaurant,food,store,point_of_interest,establishment",restaurant,OPERATIONAL,3.8,535.0
ChIJH_WOv27xNIgR4PtLJQKA2uw,Burger King,"1820 East Carson Street, Pittsburgh",40.4284865,-79.97958679999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,2.9,1533.0
ChIJY4oV6DjxNIgRmaNZyV7lqY8,Alla Famiglia,"804 East Warrington Avenue, Pittsburgh",40.4216311,-79.993466,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,1428.0
ChIJI9o3dWnxNIgRXq1o9TSzds0,Gennaro’s Pizza,"1417 East Carson Street, Pittsburgh",40.4289601,-79.9834983,"restaurant,food,store,point_of_interest,establishment",restaurant,OPERATIONAL,3.8,467.0
ChIJ3wKdPGnxNIgRiJtL1pd8CF8,South Side BBQ Company,"75 South 17th Street, Pittsburgh",40.429375,-79.98178500000002,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.0,406.0
ChIJwVp98DjxNIgRXUNgcwCduIk,Breakfast at Shelly's,"740 East Warrington Avenue, Pittsburgh",40.42170420000001,-79.99418709999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,488.0
ChIJw-nExTjxNIgRxv_bo1Oofp4,Leon's Caribbean Restaurant,"823 East Warrington Avenue, Pittsburgh",40.42190099999999,-79.9928179,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,584.0
ChIJSZ0k9kXxNIgRgxF44U8rvBM,Chace's Cafe',"301 East Carson Street, Pittsburgh",40.429707,-79.997613,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,300.0
ChIJjxOdCELxNIgREF2hytDWW6w,Streets,"1120 East Carson Street, Pittsburgh",40.4286135,-79.986628,"restaurant,art_gallery,bar,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,463.0
ChIJWajYRm7xNIgR7zRgTaPbdrw,Jack's Bar,"1117 East Carson Street, Pittsburgh",40.4288589,-79.9866309,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,1008.0
ChIJPQBa7mnxNIgRrZuzs6OPCuc,Twelve Whiskey Barbecue,"1222 East Carson Street, Pittsburgh",40.4286318,-79.9854843,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,638.0
ChIJ0f005GnxNIgR97iNHfJPwho,The Urban Tap - Southside,"1209 East Carson Street, Pittsburgh",40.4289593,-79.9859142,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,1154.0
ChIJe1ws7mnxNIgRO0liAjIzxa0,Doce Taqueria,"1302 East Carson Street, Pittsburgh",40.4286123,-79.98512360000001,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,920.0
ChIJRZ2ndmnxNIgR8ubLmtt-fhs,The Flats on Carson,"1500 East Carson Street, Pittsburgh",40.428688,-79.9833316,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.5,295.0
ChIJUcZs5GnxNIgRDlz3mm9blf8,Kassab's Lebanese Cuisine,"1207 East Carson Street, Pittsburgh",40.42883519999999,-79.9860751,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,455.0
ChIJL0JqlW7xNIgROHXbs7EmFGo,The Pub Chip Shop,"1830 East Carson Street, Pittsburgh",40.4285617,-79.97934359999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,669.0
ChIJu8_ZdWnxNIgR8N1ozNLZCRY,Mike & Tony's Gyros,"1414 East Carson Street, Pittsburgh",40.4286542,-79.98358019999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,1312.0
ChIJz1REkm7xNIgRaCxSYHQ0JeQ,Benny Fierro's,"1906 East Carson Street, Pittsburgh",40.4284803,-79.97883,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.7,1218.0
ChIJ0fRwkm7xNIgR4aK-gr_V2RY,Carmella's Plates & Pints,"1908 East Carson Street, Pittsburgh",40.4284942,-79.97872679999999,"restaurant,bar,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,1036.0
ChIJD2K7dGnxNIgRzr9L22s5MRg,Finn Mc Cools,"1501 East Carson Street, Pittsburgh",40.4289747,-79.98330279999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.8,129.0
ChIJxcJGkWnxNIgRsawoXbX2jrU,Dee's Cafe,"1314 East Carson Street, Pittsburgh",40.4287121,-79.9846855,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,587.0
ChIJaTTi3hXxNIgRB4gYqFZVmWU,Cambod-Ican Kitchen Restaurant,"1701 East Carson Street, Pittsburgh",40.4289631,-79.9819119,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,809.0
ChIJZwS5nD3xNIgRDMaWWR5xqDY,Maietta's Restaurant,"203 Brownsville Road, Pittsburgh",40.415715,-79.98704,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.0,314.0
ChIJW8GZyW7xNIgRbBA2PEWplXk,Bruegger's Bagels,"1801 East Carson Street, Pittsburgh",40.4289598,-79.9803494,"bakery,cafe,restaurant,food,store,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,318.0
ChIJV0iQSDjxNIgRzGYFE9hqmpQ,Onion Maiden,"639 East Warrington Avenue, Pittsburgh",40.421899,-79.995961,"restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.8,798.0
ChIJPea1RXLxNIgR8KLh_YSAPGs,Flavor of Puerto Rico,"160 Brownsville Road, Pittsburgh",40.4159448,-79.987268,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.1,198.0
ChIJmcTXcwDxNIgRTBynuGh9b9o,That new wing spot,"130 Brownsville Road, Pittsburgh",40.4168452,-79.98708429999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,106.0
ChIJPaqsGAnxNIgRBuU7eZDqeSc,Momma Gayle’s Soulfood cafe/THAT NEW WING SPOT,"130 Brownsville Road, Pittsburgh",40.4168452,-79.98708429999999,"restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.4,56.0
ChIJqd6KkGnxNIgRRAxQ-Cq5Has,Sal's Pizza,"1322 East Carson Street, Pittsburgh",40.42872439999999,-79.9844052,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.1,252.0
ChIJacRnWEzxNIgRlASbmKq92G8,ChicK-in Tha Mixx,"152 Dawes Street, Pittsburgh",40.4156059,-79.9802282,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,,
ChIJb2a-1drxNIgR6frl-1OAOyI,Cilantro & Ajo South Side,"901 East Carson Street, Pittsburgh",40.42877669999999,-79.9896928,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,909.0
ChIJ1f0hhxHxNIgRoKGYhYTNOW0,BAR 21,"2100 Spring Street, Pittsburgh",40.41689580000001,-79.9775999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,44.0
ChIJZd0nQGnxNIgRVWIUfq3N0l0,Carson Street Deli & Craft Beer Bar,"1507 East Carson Street, Pittsburgh",40.428932,-79.98311,"meal_takeaway,bar,store,restaurant,food,point_of_interest,establishment",fast_food,OPERATIONAL,4.6,573.0
ChIJoeWJvRzxNIgRHdsBO4ggxnY,Layne's Chicken Fingers - Pittsburgh,"1210 East Carson Street, Pittsburgh",40.4285806,-79.98588819999999,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",fast_food,OPERATIONAL,4.7,192.0
ChIJt93ZEBzxNIgR4VI5iZ60IW4,Mad chicken,"1324 East Carson Street, Pittsburgh",40.4287329,-79.98430060000001,"meal_takeaway,store,restaurant,food,point_of_interest,establishment",fast_food,OPERATIONAL,4.3,175.0
ChIJ3doyeRLxNIgRjx7PfwZuifY,Henry Kaufmann Center - Food Distribution Center,"2201 Salisbury St, Pittsburgh",40.4191766,-79.9754476,"food,point_of_interest,establishment",food_bank,OPERATIONAL,3.7,3.0
ChIJY5prgW_xNIgRF0-wHrBWf9g,Giant Eagle Supermarket,"2021 Wharton Street, Pittsburgh",40.4310117,-79.97684269999999,"grocery_or_supermarket,supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,3.9,1795.0
ChIJdauyj3bxNIgRgU4bRhg5s7Q,ALDI,"2628 East Carson Street, Pittsburgh",40.42694280000001,-79.9674936,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,4.5,1883.0
ChIJsbes4CrxNIgRJr9F4ibQwzA,Amoco,"2401 East Carson Street, Pittsburgh",40.428297,-79.97080799999999,"gas_station,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,4.2,30.0
ChIJbbaOPHHxNIgRJ9PNN3nSb00,Coen Markets,"2401 East Carson Street, Pittsburgh",40.4283606,-79.9708143,"convenience_store,gas_station,meal_takeaway,cafe,restaurant,food,store,point_of_interest,establishment","convenience,fast_food,restaurant",OPERATIONAL,2.9,32.0
ChIJZZUoHp_xNIgRAB65vcq_Fts,GetGo Café + Market,"3247 East Carson Street, Pittsburgh",40.42321,-79.95996939999999,"gas_station,convenience_store,cafe,food,store,point_of_interest,establishment",convenience,OPERATIONAL,2.7,152.0
ChIJN-1B4J7xNIgRSuIJsG4ivwM,GetGo Kitchen,"3247 East Carson Street, Pittsburgh",40.423224,-79.9601064,"convenience_store,food,store,point_of_interest,establishment",convenience,OPERATIONAL,3.5,11.0
ChIJEfe6zHfxNIgRGR0MD0pIGHU,Hofbräuhaus Pittsburgh,"2705 South Water Street, Pittsburgh",40.42882480000001,-79.9647919,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,2231.0
ChIJE8r9NXbxNIgR2_MNy57jGM4,The Cheesecake Factory,"415 South 27th Street, Pittsburgh",40.4283119,-79.9653155,"restaurant,meal_takeaway,bakery,store,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.3,4087.0
ChIJ7ZptpnbxNIgRcyXrZDisGg4,The Zenith,"86 South 26th Street, Pittsburgh",40.426803,-79.96897299999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,457.0
ChIJFRFbt3bxNIgR0M9SxAMqRzg,Over The Bar Bicycle Cafe,"2518 East Carson Street, Pittsburgh",40.42740500000001,-79.96906299999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,981.0
ChIJ2VE6onHxNIgRV-rRz5R8Eec,The Library on Carson,"2302 East Carson Street, Pittsburgh",40.42812869999999,-79.9728506,"restaurant,night_club,bar,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,670.0
ChIJ8euzdnbxNIgRj4z4RDCHMzM,Subway,"2771 East Carson Street, Pittsburgh",40.4265196,-79.96574939999999,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.0,86.0
ChIJFS5dgnbxNIgRsl0CMLInqOI,Nadine's Restaurant,"19 South 27th Street, Pittsburgh",40.4264033,-79.9672918,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,983.0
ChIJHVYbynbxNIgRuQy3ve8SLac,"Waffles, INCaffeinated, South Side","2517 East Carson Street, Pittsburgh",40.4278494,-79.9692986,"cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,1439.0
ChIJT42nXW7xNIgRc_TKySMF3x8,Smokin' Joe's Saloon,"2001 East Carson Street, Pittsburgh",40.42877439999999,-79.9774279,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,709.0
ChIJXfIN9m7xNIgRyqsVaf_yOWQ,Thai Me Up,"118 South 23rd Street, Pittsburgh",40.42713200000001,-79.973343,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,907.0
ChIJocY703XxNIgRA9d4UXqFr3Y,Big Dog Coffee,"2717 Sarah Street, Pittsburgh",40.4259315,-79.9667171,"bakery,cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,1015.0
ChIJ3W48jHXxNIgRzYewBlf_lCA,Birmingham Bridge Tavern,"2901 Sarah Street, Pittsburgh",40.4245866,-79.9645328,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,754.0
ChIJywg6QG7xNIgRIBl4ypC_GHA,Lins Asian Fusion,"2018 East Carson Street, Pittsburgh",40.4283957,-79.9768174,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,583.0
ChIJ7ZiQ9W7xNIgRt5WKRIutn08,La Palapa,"2224 East Carson Street, Pittsburgh",40.42815900000001,-79.973535,"meal_takeaway,meal_delivery,bar,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.5,1224.0
ChIJWajYRm7xNIgRYWzHvQBIa_k,The Colombian Spot,"2019 East Carson Street, Pittsburgh",40.4287425,-79.97682789999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,1037.0
ChIJJ4O0IN3zNIgRboFDUoHsGM4,Neighborhood Flea - First Sundays in Oakland / Second Sundays in the South Side,"434 South 27th Street, Pittsburgh",40.4280949,-79.96592660000002,"restaurant,food,point_of_interest,establishment","farmers_market,restaurant",OPERATIONAL,4.6,107.0
ChIJczcZdHbxNIgR851UGvycI3I,QDOBA Mexican Eats,"2777 East Carson Street, Pittsburgh",40.4264552,-79.9656897,"bar,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.9,715.0
ChIJFUVyIG7xNIgR5d5VLBb0k4s,Little Tokyo Bistro,"2122 East Carson Street, Pittsburgh",40.4283049,-79.9753424,"restaurant,food,point_of_interest,establishment",restaurant,CLOSED_TEMPORARILY,4.4,397.0
ChIJR4j0tm_xNIgRVnkaTL5RSf0,Popeyes Louisiana Kitchen,"2010 Wharton Street, Pittsburgh",40.4300325,-79.9772448,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,2.9,1876.0
ChIJnwBVJXDxNIgRba_KkTeifQ0,Ruggers Pub,"40 South 22nd Street, Pittsburgh",40.4301196,-79.9745856,"bar,night_club,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,648.0
ChIJx5zxCnHxNIgRPH6fkywaXag,Cupka's Cafe II,"2314 East Carson Street, Pittsburgh",40.42815459999999,-79.97230569999999,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,397.0
ChIJDRUNRc7xNIgRDIW6x8KODLU,DeTodito Latin Food,"Spring Street, Pittsburgh",40.4166738,-79.9768319,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,,
ChIJzaLdJ9_xNIgRNjcg3jHJMvk,Slice on Broadway-Southside Works,"2717 Sidney Street, Pittsburgh",40.42780140000001,-79.965549,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.4,148.0
ChIJSRaTwRDxNIgRCeRoYXyWHEE,Sushi Tomo South Side,"2122 East Carson Street, Pittsburgh",40.4283049,-79.9753424,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",fast_food,OPERATIONAL,4.9,40.0
ChIJ0-YbcUDxNIgRdi2MriaCiTY,Wings Over Pittsburgh - Carson St,"2002 East Carson Street, Pittsburgh",40.42838279999999,-79.9774022,"restaurant,meal_delivery,meal_takeaway,food,point_of_interest,establishment",fast_food,OPERATIONAL,4.8,326.0
ChIJi-9pQW7xNIgRChu2hMipzaA,Mad Noodles,"2017 East Carson Street, Pittsburgh",40.4287442,-79.9768972,"restaurant,meal_takeaway,food,point_of_interest,establishment",fast_food,OPERATIONAL,4.0,437.0
ChIJNeGbVILxNIgRF0Mzw8CCSAc,Community Human Services (CHS) Food Pantry,"370 Lawn St, Pittsburgh",40.4334602,-79.9612892,"food,point_of_interest,establishment",food_bank,OPERATIONAL,4.5,116.0
ChIJs5BaEubxNIgRmo3qr4wm8LM,Giant Eagle Supermarket,"4250 Murray Avenue, Pittsburgh",40.4223198,-79.92940349999999,"grocery_or_supermarket,supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,3.9,1033.0
ChIJvQ_G6jLxNIgRsz7bPqCBpPQ,Amoco,"4071 Beechwood Boulevard, Pittsburgh",40.426725,-79.93826,"gas_station,supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment",grocery,OPERATIONAL,4.4,9.0
ChIJyZ0_C-fxNIgRFsP-WpE_nv8,Speedway,"4420 Browns Hill Road, Pittsburgh",40.4192848,-79.9273954,"gas_station,convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,2.7,94.0
ChIJafgGuO3xNIgR2ys7-M41iQk,Coen Markets,"4071 Beechwood Boulevard, Pittsburgh",40.4267207,-79.9382639,"convenience_store,cafe,meal_takeaway,gas_station,liquor_store,store,restaurant,food,point_of_interest,establishment","convenience,fast_food,restaurant",OPERATIONAL,2.9,28.0
ChIJtekuF-fxNIgRtLENcgsZulo,Speedway,"Hazelwood Avenue, Pittsburgh",40.4192771,-79.9274291,"convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,3.6,67.0
ChIJW8yVd-bxNIgRhKfQwU64Irw,Greenfield Convenience Store,"4205 Murray Avenue, Pittsburgh",40.4229234,-79.9284412,"convenience_store,finance,store,food,point_of_interest,establishment",convenience,OPERATIONAL,4.4,22.0
ChIJtTeWBpHxNIgRj46Y9IzyXKA,Big Jim's in the Run,"201 Saline Street, Pittsburgh",40.4271003,-79.949567,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,1987.0
ChIJ9-KQqu3xNIgRQjuwNnAw5jE,Rialto Pizza,"623 Greenfield Avenue, Pittsburgh",40.426457,-79.93874799999999,"meal_delivery,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.2,506.0
ChIJCed4bubxNIgRlp7B_7Fdqw0,Vocelli Pizza,"4235 Murray Avenue, Pittsburgh",40.4222023,-79.92863899999999,"meal_takeaway,meal_delivery,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.5,132.0
ChIJuVxT6YjxNIgRb0c0GvhIJmU,Capezzuto's Pizza,"422 Greenfield Avenue, Pittsburgh",40.4252362,-79.9429712,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,115.0
ChIJsVBcN5PxNIgRqvdo84ea2P8,Yesterday's Bar & Grill,"501 Greenfield Avenue, Pittsburgh",40.42562480000001,-79.9423662,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.8,147.0
ChIJZTzGbe7xNIgRODamhAvoXqY,Greenhouse Co-op,"557 Greenfield Avenue, Pittsburgh",40.4261749,-79.9404261,"bar,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,5.0,28.0
ChIJs8wi7knxNIgR2FH7XR3PPFM,Smashed 'N Fried,"563 Greenfield Avenue, Pittsburgh",40.4261883,-79.94036059999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.6,78.0
ChIJl-ia3d3xNIgRgi7ZuCdv5AQ,Wendy's,"4524 Browns Hill Road, Pittsburgh",40.41634689999999,-79.925167,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,2.8,1626.0
ChIJQwnIErHxNIgR0HCLUFei6sA,Pizza Hut,"822 Hazelwood Avenue, Pittsburgh",40.41917060000001,-79.9280175,"meal_takeaway,meal_delivery,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,3.9,47.0
ChIJQ2IkfwDxNIgRPTfSPTKGi1o,Khan Chacha Grill,"4371 Murray Avenue, Pittsburgh",40.4200315,-79.9282331,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,,
ChIJj8asgjHxNIgRF8MtNqy8v8U,Pesaro's Pizza,"4239 Murray Avenue, Pittsburgh",40.42211459999999,-79.9286453,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,119.0
ChIJWRRFN3nxNIgRrX1RQquEA5A,Poke Bowl Express & asian cuisine,"4219 Murray Avenue, Pittsburgh",40.42256580000001,-79.928691,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,5.0,74.0
ChIJq4MEIwDxNIgRc_6rAj8ZBuI,Top Pot & KBBQ Pittsburgh,"2829 East Carson Street, Pittsburgh",40.4260967,-79.96503899999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.7,453.0
ChIJrTYmb5rxNIgR_aJW56rnQpA,Yana's Kitchen and Catering,"3325 Parkview Avenue, Pittsburgh",40.4325159,-79.95288440000002,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,13.0
ChIJHdQeTnzxNIgRMG7Df7vNwmQ,Nan Xiang Soup Dumplings - Pittsburgh,"2773 Sidney Street, Pittsburgh",40.4272412,-79.9648354,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.8,1144.0
ChIJaQ3prUnxNIgReA-IbvBlaUg,Papa Johns Pizza,"2763 East Carson Street, Pittsburgh",40.426585,-79.9659133,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.0,78.0
ChIJSSUIayHxNIgRfQuVRKouVKU,Kura Revolving Sushi Bar,"415 Cinema Drive, Pittsburgh",40.427935,-79.9650125,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,1160.0
ChIJa9dttZzxNIgRoJ_fjgPe6-s,Eliza Hot Metal Bistro,"331 Technology Drive, Pittsburgh",40.4312293,-79.9599183,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,134.0
ChIJ34Keo-fxNIgRitW0abFTuhA,JFCS Squirrel Hill Food Pantry,"828 Hazelwood Ave, Pittsburgh",40.4195707,-79.92804029999999,"point_of_interest,establishment",food_bank,OPERATIONAL,4.4,58.0
ChIJ3_Hl9fzxNIgR_lDu7uzeU1M,GetGo,"5801 Forward Avenue, Pittsburgh",40.4299888,-79.9232641,"convenience_store,gas_station,store,food,point_of_interest,establishment",convenience,OPERATIONAL,3.3,27.0
ChIJ3_Hl9fzxNIgRTilON1-HOwA,GetGo Gas Station,"5801 Forward Avenue, Pittsburgh",40.429962,-79.9232054,"gas_station,cafe,convenience_store,store,food,point_of_interest,establishment",convenience,OPERATIONAL,3.3,42.0
ChIJPUJMmf7xNIgRGE-k0pnaxro,Mineo's Pizza House,"2128 Murray Avenue, Pittsburgh",40.4329467,-79.9232083,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.5,2950.0
ChIJO1Y0l_7xNIgRD-FhmdnGPsA,Aiello's Pizza Squirrel Hill,"2112 Murray Avenue # 1, Pittsburgh",40.43326069999999,-79.9231926,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,1423.0
ChIJHaUunP7xNIgRxkzGYOAIs3s,Coriander India Grill,"2201 Murray Avenue, Pittsburgh",40.43271130000001,-79.9229333,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,3.9,549.0
ChIJwy6Z7v7xNIgRVHQFJTCXZIA,GREEN PEPPER,"2020 Murray Avenue, Pittsburgh",40.4341592,-79.923025,"meal_takeaway,restaurant,food,point_of_interest,establishment","fast_food,restaurant",OPERATIONAL,4.2,464.0
ChIJLd3F_PzxNIgRDq8xAmHQ18Q,Chengdu Gourmet（Squirrel Hill),"5840 Forward Avenue, Pittsburgh",40.4293386,-79.92236849999999,"restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.4,964.0
ChIJq2y5XPzxNIgR6am_dkfqh2c,Starbucks Coffee Company,"2345 Murray Avenue, Pittsburgh",40.43061000000001,-79.92318,"cafe,store,restaurant,food,point_of_interest,establishment",restaurant,OPERATIONAL,4.3,521.0
