GEOID,LILA,areaSqMi,groceryCount,restaurantCount,fastFoodCount,foodBankCount,farmersMarketCount,convenienceCount,groceryDensity,fastFoodDensity,restaurantDensity,convenienceDensity,fastFoodShare,FAVI_0_100
42003522000,1,0.5104283587581842,0,4,0,1,0,3,0.0,0.0,7.836555182262127,5.877416386696595,0.0,51.444819621899626
42003464400,0,0.7184044231170508,2,11,3,3,0,1,2.783947224771105,4.175920837156657,15.311709736241076,1.3919736123855524,0.21428571428571427,35.34772178578001
42003484300,0,0.9174761323914846,0,7,1,0,0,0,0.0,1.089946609720963,7.62962626804674,0.0,0.125,42.89925076729542
42003191400,0,0.3744545234658459,1,11,1,0,0,1,2.6705512614570144,2.6705512614570144,29.37606387602716,2.6705512614570144,0.08333333333333333,32.93186664486058
42003281500,0,0.23732858444810875,0,2,0,3,0,1,0.0,0.0,8.42713491360875,4.213567456804375,0.0,41.03580290033022
42003480102,0,0.6479606942733116,0,2,0,0,0,0,0.0,0.0,3.086606977361492,0.0,0.0,40.0
42003457100,0,0.357644392838097,0,7,1,2,0,0,0.0,2.796073474169334,19.572514319185338,0.0,0.125,43.524210241144075
42003492800,1,0.6291469940562038,1,3,0,2,1,1,1.5894536721106336,0.0,4.768361016331901,1.5894536721106336,0.0,44.21901643983301
42003499300,1,0.9189302135193939,0,2,1,0,0,1,0.0,1.0882219185830428,2.1764438371660857,1.0882219185830428,0.3333333333333333,57.33279851969474
42003141300,0,0.34380576796557755,1,21,1,1,0,0,2.908619031953303,2.908619031953303,61.080999671019356,0.0,0.045454545454545456,30.68060918044938
42003080600,0,0.15623960726029493,0,2,3,0,0,0,0.0,19.201277144802372,12.80085142986825,0.0,0.6,59.0334863788208
42003060500,0,0.25616886936293326,0,1,1,1,0,0,0.0,3.903674956628811,3.903674956628811,0.0,0.5,51.429928042168015
42003130200,0,0.13493022921139336,0,2,0,0,0,3,0.0,0.0,14.822475376267443,22.23371306440116,0.0,45.465616656979456
42003516200,0,0.32277909136291744,0,1,0,0,0,2,0.0,0.0,3.0980941044773176,6.196188208954635,0.0,41.523181907877806
42003513800,0,0.6574282337192845,1,6,0,2,0,2,1.5210785736150638,0.0,9.126471441690382,3.0421571472301276,0.0,34.84162282736276
42003420000,1,0.44340967001150855,0,9,3,0,0,0,0.0,6.765752311901849,20.297256935705548,0.0,0.25,57.47831570626115
42003414101,0,3.7224727479835082,2,19,7,0,0,2,0.5372772711589132,1.880470449056196,5.104134076009675,0.5372772711589132,0.2692307692307692,44.119312498823
42003434000,0,0.4574021246050719,0,0,0,0,0,2,0.0,0.0,0.0,4.3725201358144785,0.0,41.07487754375809
42003431100,0,0.35085000647221526,0,6,1,0,0,2,0.0,2.8502208395404223,17.101325037242535,5.7004416790808445,0.14285714285714285,45.30250214518867
42003428200,0,1.7011498556499982,0,1,0,0,0,0,0.0,0.0,0.5878376891246342,0.0,0.0,40.0
42003270100,0,0.4553314902883108,0,2,0,0,0,0,0.0,0.0,4.3924043090751805,0.0,0.0,40.0
42003405000,0,9.332300595765274,1,17,9,0,0,1,0.10715471386056412,0.9643924247450771,1.82163013562959,0.10715471386056412,0.34615384615384615,46.886605639540576
42003470501,0,0.4344263546920816,0,8,1,0,1,1,0.0,2.3018861291433232,18.415089033146586,2.3018861291433232,0.1111111111111111,43.631272753627066
42003980800,0,0.19561736845394154,0,1,0,0,0,0,0.0,0.0,5.112020511795464,0.0,0.0,40.0
42003980500,0,0.6244843095567436,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003982200,0,0.18973245682494483,0,13,4,0,0,0,0.0,21.082318054261897,68.51753367635116,0.0,0.23529411764705882,52.42839975375676
42003458002,0,6.82011750506461,0,1,0,0,0,1,0.0,0.0,0.1466250397089788,0.1466250397089788,0.0,40.03604419365504
42003564800,0,0.3110839924897142,0,4,0,1,1,0,0.0,0.0,12.858263673378366,0.0,0.0,40.0
42003563202,0,0.227518719797728,1,16,2,0,0,3,4.3952427338244275,8.790485467648855,70.32388374119084,13.185728201473284,0.1111111111111111,31.617244047933145
42003980900,0,0.8978440089755104,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003488600,0,4.965811006654184,3,25,9,0,0,4,0.6041309256393369,1.8123927769180108,5.034424380327808,0.8055079008524493,0.2647058823529412,43.81022867217986
42003552300,0,0.31736632940784726,0,1,0,0,0,3,0.0,0.0,3.1509328726391157,9.452798617917347,0.0,42.323740233199466
42003455000,0,0.4704800265569066,0,3,0,0,0,1,0.0,0.0,6.3764662273864605,2.1254887424621534,0.0,40.52249962214471
42003468800,0,0.42234953987594964,0,4,1,3,0,3,0.0,2.3677070899466703,9.470828359786681,7.1031212698400115,0.2,46.61342763263002
42003494000,1,0.4217866053413022,1,5,0,0,0,1,2.370867133608517,0.0,11.854335668042586,2.370867133608517,0.0,41.37694658031086
42003515300,0,0.3836512929138315,0,9,1,1,0,5,0.0,2.606533637368977,23.45880273632079,13.032668186844885,0.1,46.158545168004814
42003412002,0,3.159368809273785,0,1,0,0,1,0,0.0,0.0,0.31651891892604356,0.0,0.0,40.0
42003429201,0,1.8152422915557564,1,29,8,0,0,0,0.5508906467482907,4.4071251739863255,15.975828755700432,0.0,0.21621621621621623,43.799606675644256
42003472100,0,0.21048001214654358,1,3,1,1,0,0,4.751044955773591,4.751044955773591,14.253134867320773,0.0,0.25,28.292422971787506
42003562800,1,0.6850593375262691,0,7,0,0,0,1,0.0,0.0,10.21809296881758,1.45972756697394,0.0,50.358838457687895
42003481000,0,0.3396166662265746,0,8,1,0,0,2,0.0,2.9444962495829103,23.555969996663283,5.888992499165821,0.1111111111111111,44.74846550577586
42003140300,0,0.3680298920793333,1,5,1,0,0,1,2.717170592720327,2.717170592720327,13.585852963601635,2.717170592720327,0.16666666666666666,34.44605148441817
42003418000,0,0.5534119089988603,0,3,2,0,0,2,0.0,3.6139446359549137,5.4209169539323705,3.6139446359549137,0.4,50.21219918104946
42003552200,0,0.40685078000423136,0,1,0,0,0,1,0.0,0.0,2.457903607778753,2.457903607778753,0.0,40.60421571786113
42003499400,1,0.8702292535530187,0,5,0,1,0,5,0.0,0.0,5.745612411425761,5.745612411425761,0.0,51.412418825837825
42003040500,0,0.18315152491626596,0,21,10,0,0,3,0.0,54.599600000992865,114.65916000208502,16.37988000029786,0.3225806451612903,70.47820732358355
42003980700,0,0.41410703087392303,0,6,1,0,0,0,0.0,2.4148346331855812,14.489007799113486,0.0,0.14285714285714285,43.741704148119965
42003483800,0,0.6375022749530947,3,25,5,5,0,3,4.705865559806402,7.843109266344003,39.21554633172001,4.705865559806402,0.16666666666666666,29.090638999093382
42003525200,0,0.543121475316432,0,12,4,0,1,0,0.0,7.36483490672051,22.09450472016153,0.0,0.25,47.697761487844815
42003090300,0,0.09707285164175024,1,11,1,0,1,1,10.30154139996345,10.30154139996345,113.31695539959794,10.30154139996345,0.08333333333333333,7.972535666932816
42003510000,1,0.38711564410430044,0,2,1,1,0,5,0.0,2.583207409025739,5.166414818051478,12.916037045128695,0.3333333333333333,60.787996441486506
42003426800,0,2.003827841104408,0,7,1,0,0,3,0.0,0.4990448677711009,3.4933140743977065,1.4971346033133028,0.125,43.050835723258565
42003180700,0,0.15375092943256582,0,2,1,0,0,1,0.0,6.504025723230464,13.008051446460929,6.504025723230464,0.3333333333333333,50.647967385916125
42003501000,0,0.5395107866485753,0,5,1,0,0,1,0.0,1.8535310595214782,9.26765529760739,1.8535310595214782,0.16666666666666666,44.4679328651382
42003020100,0,0.734930221302045,1,45,30,3,1,21,1.360673395942736,40.82020187828208,61.230302817423116,28.574141314797455,0.4,64.69344303970146
42003564700,0,0.3531279349578049,1,8,0,5,0,4,2.831834870609966,0.0,22.65467896487973,11.327339482439864,0.0,31.788778982874806
42003562000,0,0.23474072913626406,1,6,11,0,0,1,4.260019144012765,46.86021058414042,25.560114864076592,4.260019144012765,0.6470588235294118,54.61214818492914
42003475102,0,0.7053385673471104,0,5,1,1,0,1,0.0,1.4177588555254503,7.088794277627251,1.4177588555254503,0.16666666666666666,44.20118419853905
42003190300,0,0.3048585482913766,1,3,0,0,0,1,3.2802098074816772,0.0,9.840629422445032,3.2802098074816772,0.0,28.069586862654898
42003486900,0,0.3703407710417296,0,2,0,0,0,0,0.0,0.0,5.400431592703689,0.0,0.0,40.0
42003080200,0,0.13220124169086636,0,6,1,0,0,0,0.0,7.564225473300444,45.385352839802664,0.0,0.14285714285714285,45.62794171763374
42003980300,0,0.49633335787696004,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003523502,0,1.8438131384503973,1,2,0,3,0,1,0.5423543086586495,0.0,1.084708617317299,0.5423543086586495,0.0,38.027409419251605
42003498000,1,1.4659895735970332,0,1,0,0,0,3,0.0,0.0,0.6821330915378508,2.0463992746135524,0.0,50.503057403401804
42003456003,0,12.206811711861265,0,10,4,0,1,0,0.0,0.3276858932880263,0.8192147332200657,0.0,0.2857142857142857,45.83431805638422
42003449000,0,2.2824211750955175,0,1,0,0,0,0,0.0,0.0,0.4381312313920987,0.0,0.0,40.0
42003469000,0,2.0637294391430485,1,25,6,1,1,4,0.48455964286444647,2.9073578571866787,12.113991071611162,1.9382385714577859,0.1935483870967742,43.530907068790384
42003491200,0,3.9897711438725847,0,3,1,1,0,1,0.0,0.2506409425352081,0.7519228276056243,0.2506409425352081,0.25,45.153424510795624
42003470400,0,0.7003510578585744,0,0,0,0,0,2,0.0,0.0,0.0,2.8557106861740054,0.0,40.702006895953765
42003490004,0,3.1453827307825843,0,1,0,1,0,0,0.0,0.0,0.3179263338014181,0.0,0.0,40.0
42003488300,0,2.388652279689937,1,2,0,0,0,2,0.4186461162651128,0.0,0.8372922325302256,0.8372922325302256,0.0,38.580261002281595
42003561500,1,0.4933129920246947,0,1,0,0,0,1,0.0,0.0,2.027110609626801,2.027110609626801,0.0,50.498315755061874
42003523600,0,1.936357674157323,0,4,0,1,0,1,0.0,0.0,2.065734060077897,0.5164335150194742,0.0,40.12695259733437
42003523400,0,1.2518186865590442,2,17,7,0,0,7,1.5976754632873638,5.591864121505773,13.580241437942592,5.591864121505773,0.2916666666666667,43.05263724118421
42003521302,0,3.068294968484015,3,4,1,2,1,3,0.9777417200153483,0.32591390667178277,1.303655626687131,0.9777417200153483,0.2,40.56325016102357
42003521301,1,2.9682259602736556,1,30,8,1,0,9,0.33690157467250403,2.6952125973800323,10.107047240175122,3.032114172052536,0.21052631578947367,54.635002442195166
42003560500,0,0.17847531571187872,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003552100,0,0.3043038535733291,0,0,0,4,0,1,0.0,0.0,0.0,3.286189077980331,0.0,40.80782952044799
42003551900,0,0.8551512470783126,0,12,5,2,0,6,0.0,5.846918912979277,14.032605391150263,7.016302695575131,0.29411764705882354,49.74888424435255
42003551300,0,1.543236104805734,1,4,1,0,2,1,0.6479889868348319,0.6479889868348319,2.5919559473393274,0.6479889868348319,0.2,41.880567095631434
42003551200,0,0.5021367315734552,0,3,0,1,0,2,0.0,0.0,5.974468329770343,3.9829788865135622,0.0,40.979118318360484
42003526201,0,2.3876464989244557,0,4,1,0,1,2,0.0,0.41882246825502106,1.6752898730200843,0.8376449365100421,0.2,44.35933054680593
42003525300,0,0.702081921931333,0,6,1,0,0,3,0.0,1.4243352075625797,8.546011245375478,4.273005622687739,0.14285714285714285,44.429295512924156
42003451300,0,12.169561766089378,0,3,1,0,0,1,0.0,0.08217222766283264,0.2465166829884979,0.08217222766283264,0.25,45.05029997773961
42003473602,0,0.9398921662542331,0,2,0,0,1,0,0.0,0.0,2.12790368066438,0.0,0.0,40.0
42003484600,0,0.4728487545481323,0,3,1,0,0,3,0.0,2.1148411418691975,6.344523425607592,6.344523425607592,0.25,47.334319267045935
42003170200,0,0.5369170607963193,2,36,9,1,0,7,3.7249701043839702,16.762365469727868,67.04946187891147,13.037395365343896,0.2,38.881292790263
42003191800,0,0.5534318523372997,1,11,1,0,0,1,1.8069072023533093,1.8069072023533093,19.8759792258864,1.8069072023533093,0.08333333333333333,35.75666100667184
42003290200,0,0.5669762907804073,2,3,1,2,1,2,3.5274843631417556,1.7637421815708778,5.291226544712633,3.5274843631417556,0.25,32.81629157756492
42003320400,1,0.3337523258705492,0,1,0,0,0,0,0.0,0.0,2.996233801192639,0.0,0.0,50.0
42003480400,0,1.9363426088649691,0,1,0,0,0,0,0.0,0.0,0.5164375330180708,0.0,0.0,40.0
42003480200,0,1.1863722642777066,0,9,1,1,0,1,0.0,0.8429057473025343,7.586151725722809,0.8429057473025343,0.1,42.51596678746349
42003475304,0,1.6820152057062425,0,3,1,0,0,2,0.0,0.594524946390197,1.783574839170591,1.189049892780394,0.25,45.51007524731474
42003457200,0,0.7381861729421503,0,6,1,0,0,1,0.0,1.3546718113322984,8.12803086799379,1.3546718113322984,0.14285714285714285,43.686376332887086
42003476200,0,0.6664742679555663,0,6,1,0,0,5,0.0,1.5004330220693078,9.002598132415846,7.502165110346539,0.14285714285714285,45.250980559594076
42003496200,0,5.81589852980461,0,2,0,0,0,5,0.0,0.0,0.343884954276737,0.8597123856918424,0.0,40.211339344078
42003151600,0,0.3163950074928947,0,5,0,0,0,0,0.0,0.0,15.80303064710111,0.0,0.0,40.0
42003141100,0,0.5342773261631599,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003090100,0,0.31614222392155356,0,16,0,1,2,3,0.0,0.0,50.61013300131078,9.489399937745771,0.0,42.33273777592848
42003080700,0,0.10690904781756376,1,0,1,0,0,0,9.353745266784737,9.353745266784737,0.0,0.0,1.0,27.10651635548713
42003140400,0,0.32223032461214346,0,2,0,0,0,0,0.0,0.0,6.2067404810746005,0.0,0.0,40.0
42003140100,0,0.5657686161849927,0,5,0,1,0,1,0.0,0.0,8.837535092906462,1.7675070185812922,0.0,40.43449853715859
42003111500,0,0.3710984129324602,3,28,5,2,1,2,8.084108946448119,13.473514910746866,75.45168350018244,5.389405964298746,0.15151515151515152,17.900646446890512
42003521100,0,1.8006439015257019,0,3,0,1,0,0,0.0,0.0,1.666070674750334,0.0,0.0,40.0
42003512000,1,0.48440914309240407,0,3,2,0,0,1,0.0,4.128741227368798,6.193111841053197,2.064370613684399,0.4,60.01984572281501
42003508000,0,0.43050441407512186,0,6,0,1,0,1,0.0,0.0,13.937139327340361,2.322856554556727,0.0,40.57101769009904
42003421100,0,3.6847675934686555,1,17,0,2,0,4,0.27138753656337117,0.0,4.61358812157731,1.0855501462534847,0.0,39.2130815722546
42003419000,0,6.318865025966177,0,28,6,1,0,2,0.0,0.9495376108437414,4.431175517270793,0.3165125369479138,0.17647058823529413,43.955037183218316
42003414102,0,7.001394207946378,0,12,3,0,0,3,0.0,0.428486085899161,1.713944343596644,0.428486085899161,0.2,44.26228862470295
42003413201,0,1.4647552155952002,2,11,3,0,0,2,1.3654158583673683,2.0481237875510527,7.5097872210205265,1.3654158583673683,0.21428571428571427,40.06981005551301
42003050600,0,0.30805225637807393,0,0,0,0,0,1,0.0,0.0,0.0,3.246202484466452,0.0,40.79799979066186
42003050100,0,0.3064131555216808,0,0,0,0,0,6,0.0,0.0,0.0,19.58140468800942,0.0,44.813611263212664
42003040400,0,0.07483169396361021,0,4,1,0,0,2,0.0,13.363321702783963,53.453286811135854,26.726643405567927,0.2,55.46511961168456
42003040200,0,0.23001145902917464,0,0,2,1,0,0,0.0,8.695218961879286,0.0,0.0,1.0,63.18508522469806
42003020300,0,0.736304286274239,3,23,7,2,1,1,4.074402466377386,9.5069390882139,31.237085575559956,1.3581341554591284,0.23333333333333334,32.66239699603263
42003445500,0,1.1326054049084953,1,17,1,3,1,0,0.8829200316952323,0.8829200316952323,15.009640538818948,0.0,0.05555555555555555,38.006224801548086
42003437000,0,6.841944254677548,2,11,3,1,0,3,0.2923145710567116,0.43847185658506743,1.607730140811914,0.43847185658506743,0.21428571428571427,43.41908312754885
42003432400,0,0.351851716611631,1,8,4,0,0,1,2.8421063555696278,11.368425422278511,22.736850844557022,2.8421063555696278,0.3333333333333333,40.49396342919873
42003429600,0,1.3341060521888601,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003427100,0,2.4218962745824753,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003426700,0,1.4465701353101932,2,9,4,0,0,2,1.3825807343735415,2.765161468747083,6.221613304680936,1.3825807343735415,0.3076923076923077,42.13816484119482
42003260700,0,0.25454974898488175,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003250900,0,0.2506392268684688,0,0,0,0,0,1,0.0,0.0,0.0,3.989798454512402,0.0,40.980794743001745
42003406000,0,12.880075689835813,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003451105,0,3.5890922406051655,2,34,14,2,0,2,0.5572439675339119,3.9007077727373836,9.473147448076503,0.5572439675339119,0.2916666666666667,45.23542890022868
42003474102,0,1.8336917877101533,2,10,5,0,1,2,1.0906958374381588,2.7267395935953966,5.453479187190793,1.0906958374381588,0.3333333333333333,43.69852248537613
42003562600,1,0.8895187977458686,0,5,0,0,1,2,0.0,0.0,5.6210166807834865,2.248406672313395,0.0,50.552716000438814
42003561900,1,0.4189942050052148,0,1,0,0,0,0,0.0,0.0,2.3866678537655526,0.0,0.0,50.0
42003564500,0,6.574385654006814,0,5,2,1,0,3,0.0,0.304210933957165,0.7605273348929125,0.4563164009357475,0.2857142857142857,45.93789337671071
42003489002,0,1.3297870265737308,0,13,4,0,0,3,0.0,3.008000469297869,9.776001525218074,2.2560003519734018,0.23529411764705882,46.362304820314264
42003130600,0,0.528903569915524,0,1,0,2,0,2,0.0,0.0,1.8907038199037285,3.781407639807457,0.0,40.92956693841896
42003562700,0,0.351621863440395,0,6,5,0,0,0,0.0,14.21982111999009,17.06378534398811,0.0,0.45454545454545453,54.29967293523451
42003565300,0,2.5310173956737922,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003130700,0,0.49480957246373763,0,6,1,0,0,4,0.0,2.020979495244679,12.125876971468076,8.083917980978716,0.14285714285714285,45.58466808977546
42003513000,0,1.072154163789462,0,2,0,0,0,1,0.0,0.0,1.8654033790543,0.93270168952715,0.0,40.229281986122004
42003411001,0,10.90141828398819,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003563201,0,0.17635146600798235,0,1,0,2,0,0,0.0,0.0,5.67049439756138,0.0,0.0,40.0
42003241300,0,0.8693739653689163,0,10,0,0,0,3,0.0,0.0,11.50252986441402,3.450758959324206,0.0,40.84828501621268
42003261300,0,0.766486806676021,1,1,0,0,0,0,1.3046538978754796,0.0,1.3046538978754796,0.0,0.0,34.934141029108105
42003271600,0,0.6808910622134668,1,6,2,0,0,3,1.4686637194930443,2.9373274389860886,8.811982316958265,4.405991158479132,0.25,41.456362564294245
42003170600,0,0.3253727372921328,0,0,0,0,0,1,0.0,0.0,0.0,3.0733982457238254,0.0,40.75552007875173
42003191500,0,0.3015560944003953,0,1,0,0,0,0,0.0,0.0,3.316132615354263,0.0,0.0,40.0
42003191900,0,0.22703096975237116,0,2,0,1,0,2,0.0,0.0,8.809370819238689,8.809370819238689,0.0,42.16556918530318
42003281400,0,0.5117042098013318,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40.0
42003310200,0,0.9754475085861397,0,2,1,0,0,3,0.0,1.0251704896447456,2.050340979289491,3.075511468934237,0.3333333333333333,47.7982293068135
42003320600,0,0.5789068411564912,1,1,0,0,0,2,1.7273936476588954,0.0,1.7273936476588954,3.4547872953177907,0.0,34.14195419302698
42003320700,0,0.49874222529620715,0,2,0,1,0,0,0.0,0.0,4.010087573419683,0.0,0.0,40.0
42003465600,0,0.3821730193432551,1,11,6,0,0,4,2.616615902709326,15.699695416255954,28.78277492980258,10.466463610837303,0.35294117647058826,45.22250022362124
42003417200,0,0.6642110722142152,0,4,0,0,0,1,0.0,0.0,6.022182055269861,1.5055455138174652,0.0,40.37010168361562
42003416000,0,2.3822635292622825,0,2,0,0,1,0,0.0,0.0,0.8395376814668953,0.0,0.0,40.0
42003415002,0,5.029943275581108,0,8,2,0,1,0,0.0,0.39761879815015216,1.5904751926006087,0.0,0.2,44.14564897843315
42003414200,0,5.46832046888941,2,4,0,2,2,4,0.3657430122061208,0.0,0.7314860244122416,0.7314860244122416,0.0,38.759669330735655
42003413300,0,2.2162888215474483,1,7,2,0,0,2,0.4512047303030586,0.9024094606061172,3.1584331121214104,0.9024094606061172,0.2222222222222222,43.24484596795013
42003435000,0,0.6956849672505003,1,5,0,0,0,1,1.4374322388368106,0.0,7.187161194184053,1.4374322388368106,0.0,34.77193183583948
42003432300,0,0.3423699527007808,0,2,0,4,0,0,0.0,0.0,5.841634127711929,0.0,0.0,40.0
42003431500,0,0.4974947281063546,1,24,2,2,1,6,2.010071551524501,4.020143103049002,48.24171723658802,12.060429309147006,0.07692307692307693,38.17087982404568
42003429500,0,1.5831029577102014,5,39,6,2,1,6,3.158354278632639,3.7900251343591664,24.63516337333458,3.7900251343591664,0.13333333333333333,32.723031518951395
42003429300,0,3.2242654881683497,1,4,0,1,1,1,0.31014815736159584,0.0,1.2405926294463834,0.31014815736159584,0.0,38.87196372540849
42003429202,0,1.6738922429751577,0,15,2,0,0,1,0.0,1.1948200419671113,8.961150314753334,0.5974100209835557,0.11764705882352941,42.93746610026653
42003429100,0,2.2527563551676386,1,5,1,0,0,1,0.4439006454053861,0.4439006454053861,2.2195032270269306,0.4439006454053861,0.16666666666666666,41.88142959228653
42003427200,0,1.929650070229204,1,4,1,0,0,2,0.5182286754619815,0.5182286754619815,2.072914701847926,1.036457350923963,0.2,42.43237911873165
42003426400,0,1.3474966890787465,0,7,2,0,0,3,0.0,1.4842337025461305,5.1948179589114565,2.226350553819196,0.2222222222222222,45.53541781743134
42003426300,0,2.0107777657001242,1,3,0,0,0,1,0.4973200007768209,0.0,1.4919600023304627,0.4973200007768209,0.0,38.191203179382185
42003261500,0,0.43948436927251405,0,1,0,0,0,1,0.0,0.0,2.2753937794313757,2.2753937794313757,0.0,40.55935012321265
42003261400,0,0.46596292305909165,0,0,0,0,0,1,0.0,0.0,0.0,2.1460934991026823,0.0,40.52756479955261
42003260200,1,0.5171369522691341,0,2,1,0,0,2,0.0,1.9337237372269018,3.8674474744538037,3.8674474744538037,0.3333333333333333,58.32571330464751
42003408002,0,4.503066602731895,1,16,1,1,0,0,0.22207088817947432,0.22207088817947432,3.553134210871589,0.0,0.058823529411764705,40.39553365656655
42003403500,1,1.3852103427392155,0,7,1,2,1,2,0.0,0.7219120224171351,5.053384156919946,1.4438240448342703,0.125,53.11936753976381
42003402000,1,0.5523253034164665,0,1,0,2,0,0,0.0,0.0,1.8105272270062487,0.0,0.0,50.0
42003401200,0,1.151193582594488,1,4,2,1,0,1,0.8686636332234087,1.7373272664468173,3.4746545328936347,0.8686636332234087,0.3333333333333333,44.14364849334052
42003475401,0,2.2885637148456976,4,20,6,0,0,2,1.7478211220655016,2.6217316830982527,8.739105610327508,0.8739105610327508,0.23076923076923078,39.00392332716548
42003480101,0,0.8976430297868587,2,13,5,0,0,7,2.228057182680838,5.570142956702095,14.482371687425447,7.798200139382933,0.2777777777777778,40.86155884456954
42003479000,0,0.5110753659866928,1,5,1,0,0,1,1.956658580225989,1.956658580225989,9.783292901129945,1.956658580225989,0.16666666666666666,36.933523055997405
42003475301,0,1.302294024660756,0,13,4,2,0,5,0.0,3.071502997214465,9.98238474094701,3.839378746518081,0.23529411764705882,46.77480099099227
42003475303,0,1.2000355941043412,0,3,1,0,0,0,0.0,0.8333086159384798,2.4999258478154394,0.0,0.25,45.305243487469994
42003478100,0,0.5753707117106351,1,22,5,0,0,8,1.7380099119520684,8.690049559760343,38.23621806294551,13.904079295616548,0.18518518518518517,43.55633136451333
42003468700,1,0.5400102709015278,1,11,0,1,1,2,1.851816629951382,0.0,20.369982929465202,3.703633259902764,0.0,43.720003162526545
42003476100,0,0.9251650361479062,0,23,3,0,0,2,0.0,3.242664695253777,24.860429330278958,2.161776463502518,0.11538461538461539,44.026910349400225
42003492900,1,0.6443275824526801,0,2,0,0,0,1,0.0,0.0,3.1040111497118494,1.5520055748559247,0.0,50.38152275767377
42003504100,0,3.5595854211620943,0,13,3,0,0,6,0.0,0.8427947766514318,3.652110698822871,1.6855895533028635,0.1875,44.473079421218955
